date,state,sex,age,ethnicity,population
1992-01-01,Malaysia,overall_sex,50-54,overall_ethnicity,624.5
1992-01-01,Malaysia,overall_sex,55-59,overall_ethnicity,505.70000000000005
1992-01-01,Malaysia,overall_sex,60-64,overall_ethnicity,385.5
1992-01-01,Malaysia,overall_sex,65-69,overall_ethnicity,275.70000000000005
1992-01-01,Malaysia,overall_sex,70-74,overall_ethnicity,191.0
1992-01-01,Malaysia,overall_sex,75-79,overall_ethnicity,121.3
1992-01-01,Malaysia,overall_sex,80-84,overall_ethnicity,72.2
1992-01-01,Malaysia,overall_sex,85+,overall_ethnicity,46.5
1992-01-01,Malaysia,male,85+,other_noncitizen,0.9
1992-01-01,Malaysia,overall_sex,10-14,overall_ethnicity,2102.8
1992-01-01,Malaysia,overall_sex,0-4,overall_ethnicity,2523.6
1992-01-01,Malaysia,female,85+,other_noncitizen,1.4
1992-01-01,Malaysia,overall_sex,0-4,bumi_malay,1426.3
1992-01-01,Malaysia,overall_sex,20-24,bumi_malay,824.6
1992-01-01,Malaysia,overall_sex,15-19,other_noncitizen,80.4
1992-01-01,Malaysia,overall_sex,15-19,other_citizen,20.4
1992-01-01,Malaysia,overall_sex,15-19,indian,144.2
1992-01-01,Malaysia,overall_sex,15-19,chinese,506.6
1992-01-01,Malaysia,overall_sex,15-19,bumi_other,208.0
1992-01-01,Malaysia,overall_sex,15-19,bumi_malay,928.0
1992-01-01,Malaysia,overall_sex,10-14,other_noncitizen,58.5
1992-01-01,Malaysia,overall_sex,20-24,chinese,425.5
1992-01-01,Malaysia,overall_sex,10-14,other_citizen,24.5
1992-01-01,Malaysia,overall_sex,50-54,bumi_other,54.5
1992-01-01,Malaysia,overall_sex,10-14,bumi_other,235.6
1992-01-01,Malaysia,overall_sex,10-14,bumi_malay,1090.4
1992-01-01,Malaysia,overall_sex,0-4,other_noncitizen,74.9
1992-01-01,Malaysia,overall_sex,0-4,other_citizen,41.4
1992-01-01,Malaysia,overall_sex,0-4,indian,169.6
1992-01-01,Malaysia,overall_sex,0-4,chinese,515.8
1992-01-01,Malaysia,overall_sex,0-4,bumi_other,295.7
1992-01-01,Malaysia,overall_sex,10-14,indian,160.3
1992-01-01,Malaysia,overall_sex,50-54,chinese,217.8
1992-01-01,Malaysia,overall_sex,55-59,bumi_malay,235.39999999999998
1992-01-01,Malaysia,overall_sex,50-54,other_citizen,5.9
1992-01-01,Malaysia,female,30-34,overall_ethnicity,741.2
1992-01-01,Malaysia,female,35-39,overall_ethnicity,622.1
1992-01-01,Malaysia,female,40-44,overall_ethnicity,491.6
1992-01-01,Malaysia,female,45-49,overall_ethnicity,367.2
1992-01-01,Malaysia,female,5-9,overall_ethnicity,1174.5
1992-01-01,Malaysia,female,50-54,overall_ethnicity,304.5
1992-01-01,Malaysia,female,55-59,overall_ethnicity,252.4
1992-01-01,Malaysia,female,60-64,overall_ethnicity,196.8
1992-01-01,Malaysia,female,65-69,overall_ethnicity,143.9
1992-01-01,Malaysia,female,70-74,overall_ethnicity,101.9
1992-01-01,Malaysia,female,25-29,overall_ethnicity,816.3
1992-01-01,Malaysia,female,75-79,overall_ethnicity,65.3
1992-01-01,Malaysia,female,85+,overall_ethnicity,26.9
1992-01-01,Malaysia,male,0-4,overall_ethnicity,1300.5
1992-01-01,Malaysia,male,10-14,overall_ethnicity,1076.8
1992-01-01,Malaysia,male,15-19,overall_ethnicity,955.4
1992-01-01,Malaysia,male,20-24,overall_ethnicity,864.5
1992-01-01,Malaysia,male,25-29,overall_ethnicity,831.4
1992-01-01,Malaysia,male,30-34,overall_ethnicity,762.3
1992-01-01,Malaysia,male,35-39,overall_ethnicity,650.4
1992-01-01,Malaysia,male,40-44,overall_ethnicity,522.1
1992-01-01,Malaysia,male,45-49,overall_ethnicity,395.4
1992-01-01,Malaysia,female,80-84,overall_ethnicity,40.2
1992-01-01,Malaysia,male,5-9,overall_ethnicity,1237.7
1992-01-01,Malaysia,female,20-24,overall_ethnicity,854.3
1992-01-01,Malaysia,female,10-14,overall_ethnicity,1026.1
1992-01-01,Malaysia,female,overall_age,overall_ethnicity,9380.6
1992-01-01,Malaysia,male,overall_age,overall_ethnicity,9686.9
1992-01-01,Malaysia,overall_sex,overall_age,overall_ethnicity,19067.5
1992-01-01,Malaysia,female,overall_age,bumi_malay,4744.4
1992-01-01,Malaysia,female,overall_age,bumi_other,951.3
1992-01-01,Malaysia,female,overall_age,chinese,2510.3
1992-01-01,Malaysia,female,overall_age,indian,713.0
1992-01-01,Malaysia,female,overall_age,other_citizen,103.6
1992-01-01,Malaysia,female,overall_age,other_noncitizen,357.9
1992-01-01,Malaysia,male,overall_age,bumi_malay,4773.8
1992-01-01,Malaysia,female,15-19,overall_ethnicity,932.2
1992-01-01,Malaysia,male,overall_age,bumi_other,989.1
1992-01-01,Malaysia,male,overall_age,indian,725.2
1992-01-01,Malaysia,male,overall_age,other_citizen,105.7
1992-01-01,Malaysia,male,overall_age,other_noncitizen,504.5
1992-01-01,Malaysia,overall_sex,overall_age,bumi_malay,9518.2
1992-01-01,Malaysia,overall_sex,overall_age,bumi_other,1940.3
1992-01-01,Malaysia,overall_sex,overall_age,chinese,5099.0
1992-01-01,Malaysia,overall_sex,overall_age,indian,1438.2
1992-01-01,Malaysia,overall_sex,overall_age,other_citizen,209.3
1992-01-01,Malaysia,overall_sex,overall_age,other_noncitizen,862.4
1992-01-01,Malaysia,female,0-4,overall_ethnicity,1223.2
1992-01-01,Malaysia,male,overall_age,chinese,2588.7
1992-01-01,Malaysia,overall_sex,50-54,indian,45.3
1992-01-01,Malaysia,male,50-54,overall_ethnicity,320.0
1992-01-01,Malaysia,male,60-64,overall_ethnicity,188.7
1992-01-01,Malaysia,overall_sex,70-74,chinese,62.8
1992-01-01,Malaysia,overall_sex,70-74,bumi_other,16.9
1992-01-01,Malaysia,overall_sex,70-74,bumi_malay,90.2
1992-01-01,Malaysia,overall_sex,65-69,other_noncitizen,6.1
1992-01-01,Malaysia,overall_sex,65-69,other_citizen,2.3
1992-01-01,Malaysia,overall_sex,65-69,indian,20.5
1992-01-01,Malaysia,overall_sex,65-69,chinese,88.19999999999999
1992-01-01,Malaysia,overall_sex,65-69,bumi_other,25.799999999999997
1992-01-01,Malaysia,overall_sex,65-69,bumi_malay,132.9
1992-01-01,Malaysia,overall_sex,60-64,other_noncitizen,8.7
1992-01-01,Malaysia,overall_sex,70-74,indian,13.7
1992-01-01,Malaysia,overall_sex,60-64,other_citizen,3.2
1992-01-01,Malaysia,overall_sex,60-64,chinese,125.0
1992-01-01,Malaysia,overall_sex,60-64,bumi_other,35.5
1992-01-01,Malaysia,overall_sex,60-64,bumi_malay,184.0
1992-01-01,Malaysia,overall_sex,55-59,other_noncitizen,12.1
1992-01-01,Malaysia,overall_sex,55-59,other_citizen,4.0
1992-01-01,Malaysia,overall_sex,55-59,indian,37.8
1992-01-01,Malaysia,overall_sex,55-59,chinese,171.1
1992-01-01,Malaysia,overall_sex,55-59,bumi_other,45.3
1992-01-01,Malaysia,male,85+,other_citizen,0.3
1992-01-01,Malaysia,overall_sex,50-54,other_noncitizen,19.5
1992-01-01,Malaysia,overall_sex,60-64,indian,29.2
1992-01-01,Malaysia,male,55-59,overall_ethnicity,253.3
1992-01-01,Malaysia,overall_sex,70-74,other_citizen,1.9
1992-01-01,Malaysia,overall_sex,75-79,bumi_malay,51.6
1992-01-01,Malaysia,male,65-69,overall_ethnicity,131.8
1992-01-01,Malaysia,male,70-74,overall_ethnicity,89.1
1992-01-01,Malaysia,male,75-79,overall_ethnicity,56.0
1992-01-01,Malaysia,male,80-84,overall_ethnicity,32.0
1992-01-01,Malaysia,male,85+,overall_ethnicity,19.6
1992-01-01,Malaysia,overall_sex,85+,other_noncitizen,2.3
1992-01-01,Malaysia,overall_sex,85+,other_citizen,0.6
1992-01-01,Malaysia,overall_sex,85+,indian,2.4000000000000004
1992-01-01,Malaysia,overall_sex,85+,chinese,19.0
1992-01-01,Malaysia,overall_sex,85+,bumi_other,2.9000000000000004
1992-01-01,Malaysia,overall_sex,70-74,other_noncitizen,5.6
1992-01-01,Malaysia,overall_sex,85+,bumi_malay,19.2
1992-01-01,Malaysia,overall_sex,80-84,other_citizen,0.7
1992-01-01,Malaysia,overall_sex,80-84,indian,3.9000000000000004
1992-01-01,Malaysia,overall_sex,80-84,chinese,30.0
1992-01-01,Malaysia,overall_sex,80-84,bumi_other,4.6
1992-01-01,Malaysia,overall_sex,80-84,bumi_malay,29.700000000000003
1992-01-01,Malaysia,overall_sex,75-79,other_noncitizen,4.5
1992-01-01,Malaysia,overall_sex,75-79,other_citizen,1.1
1992-01-01,Malaysia,overall_sex,75-79,indian,7.800000000000001
1992-01-01,Malaysia,overall_sex,75-79,chinese,47.3
1992-01-01,Malaysia,overall_sex,75-79,bumi_other,8.8
1992-01-01,Malaysia,overall_sex,80-84,other_noncitizen,3.0999999999999996
1992-01-01,Malaysia,male,85+,indian,1.3
1992-01-01,Malaysia,female,85+,other_citizen,0.3
1992-01-01,Malaysia,male,85+,bumi_other,1.3
1992-01-01,Malaysia,female,25-29,other_citizen,7.3
1992-01-01,Malaysia,female,25-29,indian,66.5
1992-01-01,Malaysia,female,25-29,chinese,211.3
1992-01-01,Malaysia,female,25-29,bumi_other,81.6
1992-01-01,Malaysia,female,25-29,bumi_malay,394.4
1992-01-01,Malaysia,female,20-24,other_noncitizen,54.5
1992-01-01,Malaysia,female,20-24,other_citizen,8.5
1992-01-01,Malaysia,female,20-24,indian,65.3
1992-01-01,Malaysia,female,20-24,chinese,209.7
1992-01-01,Malaysia,female,20-24,bumi_other,93.3
1992-01-01,Malaysia,female,20-24,bumi_malay,423.0
1992-01-01,Malaysia,female,15-19,other_noncitizen,36.9
1992-01-01,Malaysia,female,15-19,other_citizen,10.3
1992-01-01,Malaysia,female,25-29,other_noncitizen,55.3
1992-01-01,Malaysia,female,15-19,indian,71.7
1992-01-01,Malaysia,female,15-19,bumi_other,102.6
1992-01-01,Malaysia,female,15-19,bumi_malay,463.8
1992-01-01,Malaysia,female,10-14,other_noncitizen,27.4
1992-01-01,Malaysia,female,10-14,other_citizen,12.1
1992-01-01,Malaysia,female,10-14,indian,78.6
1992-01-01,Malaysia,female,10-14,chinese,258.2
1992-01-01,Malaysia,female,10-14,bumi_other,115.0
1992-01-01,Malaysia,female,10-14,bumi_malay,534.7
1992-01-01,Malaysia,female,0-4,other_noncitizen,35.8
1992-01-01,Malaysia,female,0-4,other_citizen,19.9
1992-01-01,Malaysia,female,0-4,indian,82.7
1992-01-01,Malaysia,female,0-4,chinese,248.7
1992-01-01,Malaysia,female,0-4,bumi_other,144.0
1992-01-01,Malaysia,female,15-19,chinese,247.0
1992-01-01,Malaysia,female,30-34,bumi_malay,354.2
1992-01-01,Malaysia,female,30-34,bumi_other,66.8
1992-01-01,Malaysia,female,30-34,chinese,209.1
1992-01-01,Malaysia,female,50-54,bumi_other,26.8
1992-01-01,Malaysia,male,40-44,chinese,173.7
1992-01-01,Malaysia,female,5-9,other_noncitizen,30.9
1992-01-01,Malaysia,female,5-9,other_citizen,14.3
1992-01-01,Malaysia,female,5-9,indian,82.1
1992-01-01,Malaysia,female,5-9,chinese,254.3
1992-01-01,Malaysia,female,5-9,bumi_other,131.5
1992-01-01,Malaysia,female,5-9,bumi_malay,661.3
1992-01-01,Malaysia,female,45-49,other_noncitizen,9.5
1992-01-01,Malaysia,female,45-49,other_citizen,3.7
1992-01-01,Malaysia,female,45-49,indian,27.8
1992-01-01,Malaysia,female,45-49,chinese,124.7
1992-01-01,Malaysia,female,45-49,bumi_other,31.6
1992-01-01,Malaysia,female,45-49,bumi_malay,169.8
1992-01-01,Malaysia,female,40-44,other_noncitizen,15.3
1992-01-01,Malaysia,female,40-44,other_citizen,4.9
1992-01-01,Malaysia,female,40-44,indian,41.5
1992-01-01,Malaysia,female,40-44,chinese,162.0
1992-01-01,Malaysia,female,40-44,bumi_other,38.6
1992-01-01,Malaysia,female,40-44,bumi_malay,229.3
1992-01-01,Malaysia,female,35-39,other_noncitizen,25.3
1992-01-01,Malaysia,female,35-39,other_citizen,6.3
1992-01-01,Malaysia,female,35-39,indian,54.6
1992-01-01,Malaysia,female,35-39,chinese,192.2
1992-01-01,Malaysia,female,35-39,bumi_other,49.8
1992-01-01,Malaysia,female,35-39,bumi_malay,293.8
1992-01-01,Malaysia,female,30-34,other_noncitizen,40.3
1992-01-01,Malaysia,female,30-34,other_citizen,7.1
1992-01-01,Malaysia,female,30-34,indian,63.8
1992-01-01,Malaysia,female,0-4,bumi_malay,692.0
1992-01-01,Malaysia,male,50-54,other_noncitizen,12.2
1992-01-01,Malaysia,male,0-4,bumi_malay,734.3
1992-01-01,Malaysia,male,0-4,chinese,267.1
1992-01-01,Malaysia,male,30-34,other_noncitizen,66.7
1992-01-01,Malaysia,male,35-39,bumi_malay,295.7
1992-01-01,Malaysia,male,35-39,bumi_other,53.1
1992-01-01,Malaysia,male,35-39,chinese,198.7
1992-01-01,Malaysia,male,35-39,indian,54.7
1992-01-01,Malaysia,male,35-39,other_citizen,5.9
1992-01-01,Malaysia,male,35-39,other_noncitizen,42.3
1992-01-01,Malaysia,male,40-44,bumi_malay,233.5
1992-01-01,Malaysia,male,50-54,other_citizen,3.2
1992-01-01,Malaysia,male,50-54,indian,22.5
1992-01-01,Malaysia,male,50-54,chinese,114.2
1992-01-01,Malaysia,male,50-54,bumi_other,27.7
1992-01-01,Malaysia,male,50-54,bumi_malay,140.2
1992-01-01,Malaysia,male,85+,chinese,7.5
1992-01-01,Malaysia,male,5-9,other_noncitizen,33.7
1992-01-01,Malaysia,male,5-9,indian,85.6
1992-01-01,Malaysia,male,5-9,chinese,273.2
1992-01-01,Malaysia,male,5-9,bumi_other,139.5
1992-01-01,Malaysia,male,5-9,bumi_malay,690.7
1992-01-01,Malaysia,male,45-49,other_noncitizen,16.6
1992-01-01,Malaysia,male,45-49,other_citizen,4.9
1992-01-01,Malaysia,male,45-49,indian,28.1
1992-01-01,Malaysia,male,45-49,chinese,137.4
1992-01-01,Malaysia,male,45-49,bumi_other,33.0
1992-01-01,Malaysia,male,45-49,bumi_malay,175.4
1992-01-01,Malaysia,male,40-44,other_noncitizen,26.5
1992-01-01,Malaysia,male,40-44,other_citizen,5.6
1992-01-01,Malaysia,male,40-44,indian,42.1
1992-01-01,Malaysia,male,5-9,other_citizen,15.0
1992-01-01,Malaysia,male,30-34,other_citizen,6.1
1992-01-01,Malaysia,male,30-34,indian,62.8
1992-01-01,Malaysia,male,30-34,chinese,210.0
1992-01-01,Malaysia,male,0-4,indian,86.8
1992-01-01,Malaysia,male,0-4,other_citizen,21.5
1992-01-01,Malaysia,male,0-4,other_noncitizen,39.1
1992-01-01,Malaysia,male,10-14,bumi_malay,555.7
1992-01-01,Malaysia,male,10-14,bumi_other,120.6
1992-01-01,Malaysia,male,10-14,chinese,275.2
1992-01-01,Malaysia,male,10-14,indian,81.8
1992-01-01,Malaysia,male,10-14,other_citizen,12.4
1992-01-01,Malaysia,male,10-14,other_noncitizen,31.1
1992-01-01,Malaysia,male,15-19,bumi_malay,464.3
1992-01-01,Malaysia,male,15-19,bumi_other,105.4
1992-01-01,Malaysia,male,15-19,chinese,259.5
1992-01-01,Malaysia,male,15-19,indian,72.5
1992-01-01,Malaysia,male,15-19,other_citizen,10.1
1992-01-01,Malaysia,male,15-19,other_noncitizen,43.6
1992-01-01,Malaysia,male,20-24,bumi_malay,401.6
1992-01-01,Malaysia,male,20-24,bumi_other,94.8
1992-01-01,Malaysia,male,20-24,chinese,215.8
1992-01-01,Malaysia,male,20-24,indian,64.4
1992-01-01,Malaysia,male,20-24,other_citizen,7.6
1992-01-01,Malaysia,male,20-24,other_noncitizen,80.4
1992-01-01,Malaysia,male,25-29,bumi_malay,378.6
1992-01-01,Malaysia,male,25-29,bumi_other,83.1
1992-01-01,Malaysia,male,25-29,chinese,209.8
1992-01-01,Malaysia,male,25-29,indian,64.2
1992-01-01,Malaysia,male,25-29,other_citizen,6.0
1992-01-01,Malaysia,male,25-29,other_noncitizen,89.7
1992-01-01,Malaysia,male,30-34,bumi_malay,347.8
1992-01-01,Malaysia,male,30-34,bumi_other,69.0
1992-01-01,Malaysia,male,0-4,bumi_other,151.7
1992-01-01,Malaysia,female,50-54,chinese,103.6
1992-01-01,Malaysia,female,50-54,bumi_malay,141.2
1992-01-01,Malaysia,female,50-54,other_citizen,2.7
1992-01-01,Malaysia,male,70-74,indian,7.4
1992-01-01,Malaysia,male,70-74,chinese,26.4
1992-01-01,Malaysia,male,70-74,bumi_other,8.6
1992-01-01,Malaysia,male,70-74,bumi_malay,43.0
1992-01-01,Malaysia,male,65-69,other_noncitizen,3.4
1992-01-01,Malaysia,male,65-69,other_citizen,1.3
1992-01-01,Malaysia,male,65-69,indian,10.9
1992-01-01,Malaysia,male,65-69,chinese,39.8
1992-01-01,Malaysia,male,65-69,bumi_other,13.1
1992-01-01,Malaysia,male,65-69,bumi_malay,63.4
1992-01-01,Malaysia,male,60-64,other_noncitizen,4.9
1992-01-01,Malaysia,male,60-64,other_citizen,1.7
1992-01-01,Malaysia,male,60-64,indian,15.0
1992-01-01,Malaysia,male,60-64,chinese,60.5
1992-01-01,Malaysia,male,60-64,bumi_other,17.9
1992-01-01,Malaysia,male,60-64,bumi_malay,88.7
1992-01-01,Malaysia,male,55-59,other_noncitizen,7.5
1992-01-01,Malaysia,male,55-59,other_citizen,2.1
1992-01-01,Malaysia,male,55-59,indian,18.8
1992-01-01,Malaysia,male,55-59,chinese,87.3
1992-01-01,Malaysia,male,55-59,bumi_other,22.8
1992-01-01,Malaysia,male,55-59,bumi_malay,114.8
1992-01-01,Malaysia,female,75-79,chinese,27.3
1992-01-01,Malaysia,male,70-74,other_citizen,1.0
1992-01-01,Malaysia,male,70-74,other_noncitizen,2.8
1992-01-01,Malaysia,male,75-79,bumi_malay,24.6
1992-01-01,Malaysia,male,75-79,bumi_other,4.5
1992-01-01,Malaysia,male,85+,bumi_malay,8.1
1992-01-01,Malaysia,female,85+,indian,1.1
1992-01-01,Malaysia,female,85+,chinese,11.5
1992-01-01,Malaysia,female,85+,bumi_other,1.6
1992-01-01,Malaysia,female,85+,bumi_malay,11.1
1992-01-01,Malaysia,female,80-84,other_noncitizen,1.7
1992-01-01,Malaysia,female,80-84,other_citizen,0.3
1992-01-01,Malaysia,female,80-84,indian,1.8
1992-01-01,Malaysia,female,80-84,chinese,17.5
1992-01-01,Malaysia,female,80-84,bumi_other,2.5
1992-01-01,Malaysia,female,80-84,bumi_malay,16.3
1992-01-01,Malaysia,female,75-79,bumi_other,4.3
1992-01-01,Malaysia,female,75-79,other_noncitizen,2.4
1992-01-01,Malaysia,female,75-79,indian,3.6
1992-01-01,Malaysia,male,80-84,other_noncitizen,1.4
1992-01-01,Malaysia,male,80-84,other_citizen,0.4
1992-01-01,Malaysia,male,80-84,indian,2.1
1992-01-01,Malaysia,male,80-84,chinese,12.5
1992-01-01,Malaysia,male,80-84,bumi_other,2.1
1992-01-01,Malaysia,male,80-84,bumi_malay,13.4
1992-01-01,Malaysia,male,75-79,other_noncitizen,2.1
1992-01-01,Malaysia,male,75-79,other_citizen,0.6
1992-01-01,Malaysia,male,75-79,indian,4.2
1992-01-01,Malaysia,male,75-79,chinese,20.0
1992-01-01,Malaysia,female,75-79,other_citizen,0.5
1992-01-01,Malaysia,female,50-54,indian,22.8
1992-01-01,Malaysia,male,40-44,bumi_other,40.7
1992-01-01,Malaysia,female,60-64,chinese,64.5
1992-01-01,Malaysia,female,70-74,other_citizen,0.9
1992-01-01,Malaysia,female,70-74,other_noncitizen,2.8
1992-01-01,Malaysia,female,75-79,bumi_malay,27.0
1992-01-01,Malaysia,female,60-64,other_citizen,1.5
1992-01-01,Malaysia,female,60-64,indian,14.2
1992-01-01,Malaysia,female,70-74,bumi_other,8.3
1992-01-01,Malaysia,female,60-64,bumi_other,17.6
1992-01-01,Malaysia,female,60-64,bumi_malay,95.3
1992-01-01,Malaysia,female,55-59,other_noncitizen,4.6
1992-01-01,Malaysia,female,55-59,other_citizen,1.9
1992-01-01,Malaysia,female,55-59,indian,19.0
1992-01-01,Malaysia,female,70-74,bumi_malay,47.2
1992-01-01,Malaysia,female,65-69,other_noncitizen,2.7
1992-01-01,Malaysia,female,70-74,indian,6.3
1992-01-01,Malaysia,female,65-69,other_citizen,1.0
1992-01-01,Malaysia,female,65-69,chinese,48.4
1992-01-01,Malaysia,female,65-69,bumi_other,12.7
1992-01-01,Malaysia,female,60-64,other_noncitizen,3.8
1992-01-01,Malaysia,female,65-69,bumi_malay,69.5
1992-01-01,Malaysia,female,55-59,chinese,83.8
1992-01-01,Malaysia,female,55-59,bumi_other,22.5
1992-01-01,Malaysia,female,55-59,bumi_malay,120.6
1992-01-01,Malaysia,female,50-54,other_noncitizen,7.3
1992-01-01,Malaysia,female,65-69,indian,9.6
1992-01-01,Malaysia,female,70-74,chinese,36.4
1993-01-01,Malaysia,male,60-64,bumi_other,18.4
1993-01-01,Malaysia,male,60-64,chinese,64.2
1993-01-01,Malaysia,male,60-64,indian,15.1
1993-01-01,Malaysia,male,60-64,other_citizen,1.7
1993-01-01,Malaysia,male,60-64,other_noncitizen,5.1
1993-01-01,Malaysia,male,75-79,indian,4.2
1993-01-01,Malaysia,male,80-84,bumi_other,2.3
1993-01-01,Malaysia,male,80-84,chinese,12.6
1993-01-01,Malaysia,male,80-84,indian,2.1
1993-01-01,Malaysia,male,80-84,other_citizen,0.4
1993-01-01,Malaysia,male,80-84,other_noncitizen,1.5
1993-01-01,Malaysia,male,85+,bumi_malay,9.0
1993-01-01,Malaysia,male,85+,bumi_other,1.4
1993-01-01,Malaysia,male,85+,chinese,7.8
1993-01-01,Malaysia,male,85+,indian,1.4
1993-01-01,Malaysia,male,85+,other_citizen,0.3
1993-01-01,Malaysia,male,85+,other_noncitizen,1.1
1993-01-01,Malaysia,male,overall_age,overall_ethnicity,9963.4
1993-01-01,Malaysia,female,overall_age,overall_ethnicity,9638.1
1993-01-01,Malaysia,male,65-69,bumi_malay,66.2
1993-01-01,Malaysia,female,0-4,overall_ethnicity,1237.5
1993-01-01,Malaysia,female,35-39,overall_ethnicity,646.7
1993-01-01,Malaysia,female,15-19,overall_ethnicity,950.7
1993-01-01,Malaysia,female,overall_age,bumi_other,990.8
1993-01-01,Malaysia,male,75-79,bumi_other,4.8
1993-01-01,Malaysia,female,overall_age,indian,729.3
1993-01-01,Malaysia,female,overall_age,other_citizen,108.8
1993-01-01,Malaysia,female,overall_age,other_noncitizen,388.0
1993-01-01,Malaysia,male,overall_age,bumi_malay,4911.3
1993-01-01,Malaysia,female,overall_age,bumi_malay,4873.4
1993-01-01,Malaysia,male,overall_age,bumi_other,1028.2
1993-01-01,Malaysia,male,overall_age,indian,740.7
1993-01-01,Malaysia,male,overall_age,other_citizen,111.3
1993-01-01,Malaysia,male,overall_age,other_noncitizen,538.4
1993-01-01,Malaysia,male,80-84,bumi_malay,13.4
1993-01-01,Malaysia,male,75-79,other_noncitizen,2.1
1993-01-01,Malaysia,male,75-79,other_citizen,0.7
1993-01-01,Malaysia,male,overall_age,chinese,2633.6
1993-01-01,Malaysia,female,10-14,overall_ethnicity,1063.0
1993-01-01,Malaysia,male,75-79,bumi_malay,25.7
1993-01-01,Malaysia,male,70-74,other_citizen,1.0
1993-01-01,Malaysia,female,20-24,overall_ethnicity,871.4
1993-01-01,Malaysia,female,25-29,overall_ethnicity,832.9
1993-01-01,Malaysia,female,30-34,overall_ethnicity,765.6
1993-01-01,Malaysia,male,75-79,chinese,19.1
1993-01-01,Malaysia,female,40-44,overall_ethnicity,519.6
1993-01-01,Malaysia,male,65-69,bumi_other,13.6
1993-01-01,Malaysia,male,70-74,other_noncitizen,2.8
1993-01-01,Malaysia,male,65-69,chinese,41.9
1993-01-01,Malaysia,male,65-69,other_citizen,1.3
1993-01-01,Malaysia,male,65-69,other_noncitizen,3.6
1993-01-01,Malaysia,male,70-74,bumi_malay,44.0
1993-01-01,Malaysia,male,70-74,bumi_other,8.9
1993-01-01,Malaysia,male,70-74,chinese,26.9
1993-01-01,Malaysia,male,70-74,indian,7.4
1993-01-01,Malaysia,male,65-69,indian,11.1
1993-01-01,Malaysia,female,overall_age,chinese,2547.8
1993-01-01,Malaysia,male,50-54,other_citizen,3.4
1993-01-01,Malaysia,male,55-59,other_noncitizen,8.2
1993-01-01,Malaysia,male,80-84,overall_ethnicity,32.4
1993-01-01,Malaysia,male,85+,overall_ethnicity,21.0
1993-01-01,Malaysia,female,60-64,bumi_malay,98.6
1993-01-01,Malaysia,female,55-59,other_noncitizen,5.2
1993-01-01,Malaysia,female,55-59,other_citizen,2.0
1993-01-01,Malaysia,female,55-59,indian,19.7
1993-01-01,Malaysia,female,55-59,chinese,87.3
1993-01-01,Malaysia,female,55-59,bumi_other,23.3
